"textID","sentiment","sentiment_id","penman_amr"
"e6e02e1be6","positive","1","( m / multi-sentence :snt1  ( e / ensure-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( l / let-01 :ARG0 y :ARG1  ( k / know-01 :ARG0  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1 y :ARG2  ( m2  / mom ) ) ) :ARG1  ( f / fabulous-02 :ARG1 p :degree  ( s / so ) :ARG1-of  ( t / think-01 :ARG0 y ) ) ) ) ) :snt2  ( f2  / festival :name  ( n / name :op1 ""Mother"" :op2 ""'s"" :op3 ""Day"" ) :mod  ( a / almost ) ) )"
"8112c62d00","neutral","2","( m / multi-sentence :snt1  ( t / thank-01 :ARG0  ( i / i ) :ARG1  ( y / you ) :ARG2  ( o / one :mod  ( o2  / only :polarity - ) :domain i ) ) :snt2  ( a / and :op1  ( b / baby :domain  ( h / he ) :poss  ( w / we ) ) :op2  ( f / frighten-01 :ARG0  ( t2  / think-01 :ARG0 h :ARG1  ( c / come-01 :ARG1 w :ARG2  ( b2  / back ) :time  ( e / ever ) ) ) :ARG1 i ) ) )"
"0f89951346","negative","3","( a / and :op1  ( l / launch-01 :polarity - :time  ( t / today ) ) :op2  ( c / change-01 :ARG0  ( p / person :ARG0-of  ( t2  / teach-01 ) ) :ARG1  ( p2  / plan-01 ) ) :op3  ( w / watch-01 :ARG0  ( w2  / we ) :ARG1  ( m / move-01 :mod  ( s / stupid ) :topic  ( c2  / company :name  ( n / name :op1 ""tesla"" ) ) ) ) )"
"f3ec0395b0","positive","1","( m / multi-sentence :snt1  ( p / pleasant-02 :ARG1  ( i / it ) :degree  ( v / very ) ) :snt2  ( h / have-03 :ARG0  ( i2  / i ) :ARG1  ( t / time :purpose  ( k / kill-01 :ARG0 i2  ) ) :ARG1-of  ( r / rare-02 :degree  ( s / so ) ) :mod  ( j / just ) ) )"
"37ffa83550","positive","1","( m / multi-sentence :snt1  ( t / thank-01 :ARG1  ( y / you ) ) :snt2  ( s / see-01 :ARG0  ( i / i ) :ARG1  ( r / read-01 :ARG0 y :ARG1  ( b / book :name  ( n / name :op1 ""Desert"" :op2 ""Islands"" ) ) ) ) :snt3  ( b2  / book :ARG1-of  ( g / great-01 ) ) )"
"cb8c730261","positive","1","( c / contrast-01 :ARG1  ( l / laugh-01 :ARG0  ( i / i ) :mod  ( o / oh ) ) :ARG2  ( s / song :ARG1-of  ( g / good-02 ) :domain  ( i2  / it ) ) )"
"be33b5cb9a","neutral","2","( m / multi-sentence :snt1  ( w / work-01 :location  ( s / shop :mod  ( i / internet ) ) :mod  ( a / again ) ) :snt2  ( t / think-01 :ARG0  ( i2  / i ) :ARG1  ( a2  / achieve-01 :ARG0  ( w2  / we ) :ARG1  ( g / goal :domain  ( u / upload-01 :time  ( b / by :op1  ( t2  / time :ARG1-of  ( s2  / set-01 :time  ( p / previous ) ) ) ) ) ) ) :polarity - ) :snt3  ( c / continue-01 :ARG0 i2  ) )"
"4fed31099f","negative","3","( m / multi-sentence :snt1  ( a / and :op1  ( b / buy-01 :ARG0  ( i / i ) :ARG1  ( c / cheesecake :mod  ( i2  / ice-cream ) ) :ARG1-of  ( c2  / cause-01 :ARG0  ( t / think-01 :ARG0 i :ARG1  ( g / good-02 :ARG1 c ) ) ) :time  ( w / week :mod  ( l / last ) ) ) :op2  ( s / suck-01 :ARG1 c :degree  ( m2  / much :degree  ( s2  / so ) ) ) ) :snt2  ( t2  / take-01 :ARG0 i :ARG1  ( t3  / thing :poss  ( y / you ) ) ) )"
"de288eb45b","neutral","2","( m / multi-sentence :snt1  ( c / cause-01 :ARG0  ( a / amr-unknown ) :ARG1  ( f / frustrate-01 ) ) :snt2  ( b / buddy ) )"
"7ab82d9fda","positive","1","( m / multi-sentence :snt1  ( t / thank-01 :ARG0  ( i / i ) :ARG1  ( p / person :name  ( n / name :op1 ""Wright"" ) ) ) :snt2  ( j / jam :domain  ( m2  / music :name  ( n2  / name :op1 ""Return"" :op2 ""of"" :op3 ""the"" :op4 ""Mack"" ) ) ) )"
"9d8a45d308","negative","3","( r / ready-01 :ARG1  ( i / i ) :ARG2  ( w / weekend :mod  ( t / this ) :ARG0-of  ( s / sadden-01 ) :ARG0-of  ( d / depress-01 ) :ARG0-of  ( u / upset-01 ) :ARG0-of  ( d2  / dreadful-01 ) ) )"
"d25c4179f6","negative","3","( m / multi-sentence :snt1  ( s / sorry-01 :ARG1  ( i / i ) :ARG2  ( t / thing :ARG1-of  ( t2  / tweet-01 :ARG0 i ) :ARG1-of  ( l / lack-01 :ARG0 i ) ) ) :snt2  ( b / busy-01 :ARG1 i ) :snt3  ( v / video :ARG1-of  ( n / new-01 ) :time  ( d /  दिनांक :ARG1-of  ( r / resemble-01 :ARG2  ( d2  /  दिनांक :ARG1-of  ( r2  / resemble-01 :ARG2  ( d3  /  दिनांक :ARG1-of  ( r3  / resemble-01 :ARG2  ( d4  /  दिनांक :ARG1-of  ( r4  / resemble-01 :ARG2  ( d5  /  दिनांक :ARG1-of  ( r5  / resemble-01 :ARG2  ( d6  /  दिनांक :ARG1-of  ( r6  / resemble-01 :ARG2  ( d7  /  दिनांक :ARG1-of  ( r7  / resemble-01 :ARG2  ( d8  /  दिनांक :ARG1-of  ( r8  / resemble-01 :ARG2  ( d"
"6cd35dd82e","positive","1","( m / multi-sentence :snt1  ( d / do-02 :ARG0  ( i / i ) :ARG1  ( t / thing :ARG1-of  ( h / have-degree-91 :ARG2  ( g / good-02 :ARG1 t ) :ARG3  ( m2  / most ) ) :ARG1-of  ( h2  / humble-01 ) ) ) :snt2  ( c / cause-01 :ARG0  ( g2  / go-01 :ARG1 i :ARG4  ( d2  / day :mod  ( p / paintball ) :mod  ( w / work-01 ) ) :time  ( s / soon ) ) :ARG1  ( r / recommend-01 :ARG1  ( f / fuel-01 :ARG0 g2  :ARG1  ( s2  / strip :quant  ( f2  / few ) ) ) :ARG1-of  ( d3  / doubt-01 :polarity - ) ) ) )"
"65275b51e2","negative","3","( m / multi-sentence :snt1  ( g / go-01 :ARG1  ( i / i ) :ARG4  ( b / bed ) ) :snt2  ( p / possible-01 :ARG1  ( t / take-01 :ARG0  ( i2  / i ) :ARG1  ( t2  / this ) :mod  ( a / anymore ) ) :polarity - ) :snt3  ( m2  / man ) )"
"9fae9e3145","positive","1","( m / multi-sentence :snt1  ( b / be-located-at-91 :ARG1  ( p / person :name  ( n / name :op1 ""morden"" ) ) :ARG2  ( p2  / place :name  ( n2  / name :op1 ""richard"" :op2 ""'s"" ) ) ) :snt2  ( h / have-condition-91 :ARG1  ( s / see-01 :ARG0  ( i / i ) :ARG1  ( y / you ) :time  ( r / return-01 :ARG1  ( w / we ) ) ) :ARG2  ( b2  / be-located-at-91 :ARG1 p :ARG2 p2  ) ) :snt3  ( l / luck :ARG1-of  ( g / good-02 ) ) )"
"e515132ae4","neutral","2","( m / multi-sentence :snt1  ( t / thank-01 :ARG0  ( i / i ) :ARG1  ( y / you ) ) :snt2  ( a / appreciate-01 :ARG0 i :ARG1  ( t2  / that ) :ARG1-of  ( r / real-04 ) ) :snt3  ( k / know-01 :ARG0 i :ARG1  ( t3  / thing :ARG1-of  ( h / have-degree-91 :ARG2  ( h2  / hard-02 :ARG1 t3  ) :ARG3  ( m2  / most ) :ARG5  ( t4  / thing :ARG1-of  ( d / do-02 :ARG0 i :time  ( e / ever ) ) ) ) :domain  ( i2  / it ) ) ) )"
"df3c7485ae","negative","3","( m / multi-sentence :snt1  ( s / spend-01 :ARG0  ( i / i ) :ARG1  ( t / temporal-quantity :quant 1 :unit  ( h / hour ) :mod  ( l / last ) ) :ARG2  ( s2  / sign-01 :ARG0 i :ARG1  ( y / yearbook ) ) ) :snt2  ( m2  / miss-01 :ARG0 i :ARG1  ( y2  / you :mod  ( a / all ) ) ) )"
"bd8ba2ad7e","positive","1","( a / and :op2  ( l / love-01 :ARG0  ( i / i ) :ARG1  ( e / everything :mod  ( l2  / little ) :topic  ( y / you ) ) :mod  ( j / just ) ) )"
"58be40735c","negative","3","( m / multi-sentence :snt1  ( s / stop-01 :ARG1  ( r / receive-01 :ARG0  ( p / phone :ARG1-of  ( m2  / mobile-02 ) :poss  ( i / i ) ) :ARG1  ( m3  / message :mod  ( t / text ) ) ) :mod  ( a / again ) ) :snt2  ( t2  / thing :mod  ( s2  / stupid ) ) )"
"b5a0a16fd7","neutral","2","( m / multi-sentence :snt1  ( s / say-01 :ARG1  ( h / hi ) :ARG2  ( p / person :name  ( n / name :op1 ""Simon"" ) ) ) :snt2  ( l / let-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( k / know-01 :ARG0  ( i / i ) :ARG1  ( t / time :time-of  ( b / be-01 :ARG1  ( i2  / it ) :ARG2  ( f / finish-01 :ARG1 i2  ) ) ) ) ) )"
"044f146e5c","positive","1","( h / have-03 :ARG0  ( i / i ) :ARG1  ( n / night :ARG1-of  ( a / amaze-01 ) ) :location  ( a2  / accompany-01 :ARG0  ( p / person :ARG0-of  ( h2  / have-rel-role-91 :ARG1 i :ARG2  ( f / friend ) ) :ARG1-of  ( f2  / favor-01 :ARG0 i ) ) :ARG1 i ) )"
"a8e17db0cc","negative","3","( w / woman :mod  ( p / poor ) :mod  ( l / little ) :ARG0-of  ( h / have-03 :ARG1  ( h2  / head :ARG1-of  ( s / smash-01 ) :part-of w ) ) :domain  ( p2  / person :name  ( n / name :op1 ""Oyler"" ) ) )"
"abda0ac082","positive","1","( c / clean-01 :ARG0  ( i / i ) :ARG1  ( h / house :poss  ( p / person :ARG0-of  ( h2  / have-rel-role-91 :ARG1 i :ARG2  ( m / mom ) ) ) ) :purpose  ( e / event :name  ( n / name :op1 ""mother"" :op2 ""'s"" :op3 ""day"" ) ) )"
"b01506af48","neutral","2","( m / multi-sentence :snt1  ( c / cause-01 :ARG0  ( a / amr-unknown ) :ARG1  ( t / think-01 :ARG0  ( y / you ) :ARG1  ( s / say-01 :ARG0  ( p / person ) :ARG1  ( s2  / save-01 :mode imperative :ARG0  ( y2  / you ) :ARG1  ( d / drama :beneficiary  ( p2  / person :ARG0-of  ( h / have-rel-role-91 :ARG1 y2  :ARG2  ( m2  / mama ) ) ) ) ) ) ) ) :snt2  ( s3  / sure-02 :ARG0  ( i / i ) :ARG1  ( w / want-01 :ARG0 p2  :ARG1  ( l / listen-01 :ARG0 p2  :ARG1  ( d2  / drama :poss y2  ) ) :polarity - ) ) :snt3  ( o / ode :topic  ( f / festival :name  ( n / name :op1 ""mothers"" :op2 ""day"" ) ) ) )"
"53969f2468","negative","3","( m / multi-sentence :snt1  ( h / hey :mode expressive ) :snt2  ( s / school :domain  ( t / that ) :poss  ( i / i ) ) :snt3  ( h2  / hate-01 :ARG0 i :ARG1 s ) )"
"4df63939ef","negative","3","( m / multi-sentence :snt1  ( d / do-02 :ARG0  ( i / i ) ) :snt2  ( g / get-01 :ARG0 i :ARG1  ( s / star :quant 3 ) :mod  ( o / only ) :time  ( b / before :op1  ( w / wash-01 ) ) ) :snt3  ( f / fail-01 :ARG1 i :ARG2  ( r / rinse-01 ) :time  ( t / then ) ) )"
"f43efa3560","positive","1","( m / multi-sentence :snt1  ( l / leave-01 :ARG0  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1  ( i / i ) :ARG2  ( s / sister-in-law ) ) ) :purpose  ( p2  / prom :poss p ) :mod  ( j / just ) ) :snt2  ( l2  / look-02 :ARG0 p :ARG1  ( p3  / pretty :degree  ( s2  / so ) ) ) :snt3  ( t / tear :location  ( a / around ) ) )"
"c89e41fc7c","neutral","2","( f / follow-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( i / i ) :mod  ( t / too ) )"
"b9ec075666","neutral","2","( m / multi-sentence :snt1  ( b / buy-01 :ARG1  ( b2  / book :quant 3 ) ) :snt2  ( y / yipee :mode expressive ) :snt3  ( a / accompany-01 :ARG0  ( a2  / amr-unknown ) :ARG1  ( i / i ) :location  ( r / read-01 :ARG1  ( b3  / book :quant 10 ) :time  ( d /  diaries :mod  ( t / this ) ) :time  ( d2  /  diaries :mod  ( t2  / this ) ) :time  ( d3  / diary :mod  ( t3  / this ) ) :time  ( d4  / diary :mod  ( t4  / this ) ) :time  ( d5  / diary :mod  ( t5  / this ) ) :time  ( d6  / diary :mod  ( t6  / this ) ) :time  ( d7  / diary :mod  ( t7  / this ) ) :time  ( d8  / diary :mod  ( t8  / this ) ) :time  ( d9"
"ca333e378d","negative","3","( m / multi-sentence :snt1  ( b / bore-02 :ARG1  ( i / i ) :degree  ( r / really ) ) :snt2  ( g / go-02 :ARG0  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1 i :ARG2  ( b2  / brother ) ) ) :purpose  ( g2  / get-01 :ARG0 p :ARG1  ( p2  / permit :poss p ) ) ) :snt3  ( s / stay-01 :ARG1  ( y / you ) :ARG2  ( o / off :op1  ( r2  / road ) ) :mode ""imperative"" ) :snt4  ( j / joke-01 :ARG0  ( i2  / i ) :ARG1-of  ( l / laugh-01 :ARG0 i2  ) ) :snt3  ( f / feel-01 :ARG0 i :ARG1  ( a / abandon-01 :ARG0  ( p3  / person :ARG0-of  ( h2  / have-rel-role-91 :ARG1 i :ARG2  ( f2  / friend ) ) :mod  ( a2  / all ) ) :ARG1 i ) :ARG1-of  ( e / except-01 :ARG1  ( p4"
"5a91b175f6","positive","1","( e / evening :ARG1-of  ( g / good-02 ) )"
"ac00adda49","negative","3","( m / multi-sentence :snt1  ( s / say-01 :ARG0  ( p / person :name  ( n / name :op1 ""The"" :op2 ""Moon"" ) ) :ARG1  ( h / hey ) :ARG2  ( h2  / hun ) ) :snt2  ( d / day :domain  ( i / it ) :ARG1-of  ( h3  / have-03 :ARG0  ( i2  / i ) :polarity - ) ) :snt3  ( a / and :op1  ( a2  / appointment-01 :ARG1 i2  :ARG2  ( d2  / dentist ) :mod  ( o / ouch :mode expressive ) ) :op2  ( n2  / notebook :mod  ( s2  / shit :mod  ( u / ugh ) ) ) ) :snt4  ( f / feel-01 :ARG0 i2  :ARG1  ( s3  / sick-01 :ARG1 i2  ) ) :snt4  ( h4  / have-quant-91 :ARG1  ( y / you ) :ARG2  ( a3  / amr-unknown ) ) )"
"cf9dc7479a","negative","3","( m / multi-sentence :snt1  ( c / contrast-01 :ARG2  ( d / do-02 :ARG0  ( i / i ) :ARG1  ( p / person :name  ( n / name :op1 ""emily"" ) ) ) ) :snt2  ( f / frighten-01 :ARG0  ( y / you ) :ARG1 i :ARG0-of  ( c2  / cause-01 :ARG1  ( w / work-01 :ARG1  ( i2  / it ) ) ) ) )"
"005e2e60d3","neutral","2","( n / need-01 :ARG0  ( i / i ) :ARG1  ( c / change-01 :ARG0 i :ARG1  ( m / monitor :poss i ) ) :time  ( n2  / now ) )"
"0b1fad03e9","neutral","2","( m / multi-sentence :snt1  ( k / know-01 :ARG0  ( i / i ) :ARG1  ( d / dude ) ) :snt2  ( d2  / do-02 :ARG0 i :ARG1  ( a / and :op1  ( r / rerun-01 :ARG0 i ) :op2  ( m2  / make-02 :ARG0 i :ARG1  ( w / watch-01 :ARG0  ( p / person :name  ( n / name :op1 ""Jenny"" ) ) :ARG1  ( t / they ) :mod  ( t2  / too ) :time  ( n2  / now ) ) :purpose  ( p2  / possible-01 :ARG1  ( c / converse-01 :ARG0  ( w2  / we ) ) ) ) ) ) :snt3  ( o / online :ARG1-of  ( h / have-quant-91 :ARG2  ( m3  / much ) :ARG3  ( e / equal ) ) ) )"
"2c72a5582a","neutral","2","( m / multi-sentence :snt1  ( a / amr-unknown :topic  ( i / i ) ) :snt2  ( v / vote-01 :ARG0  ( i2  / i ) :ARG1  ( y / you ) :time  ( d / day :mod  ( e / every ) ) ) )"
"af0778ed50","positive","1","( m / multi-sentence :snt1  ( r / recommend-01 :ARG1  ( g / go-01 :ARG1  ( y / you ) :ARG4  ( b / beyond :op1  ( p / place :name  ( n / name :op1 ""Quad"" ) ) ) ) :polarity - ) :snt2  ( w / want-01 :ARG0  ( i / i ) :ARG1  ( a / and :op1  ( b2  / be-located-at-91 :ARG1 i :ARG2  ( o / outside ) ) :op2  ( h / have-03 :ARG0 i :ARG1  ( f / fun-01 :ARG0 i ) ) ) ) )"
"1e0416ec46","neutral","2","( a / and :op1  ( c / come-01 :ARG1  ( i / i ) :ARG3  ( r / restaurant :name  ( n / name :op1 ""maccas"" ) ) :mod  ( j / just ) ) :op2  ( s / sign-01 :ARG0 i :ARG1  ( p / petition :purpose  ( t / tour-01 :ARG0  ( b / band :name  ( n2  / name :op1 ""big"" :op2 ""bang"" ) ) :ARG1  ( c2  / country :name  ( n3  / name :op1 ""australia"" ) ) ) ) :time  ( n4  / now ) ) )"
"1e6f72ea44","negative","3","( m / multi-sentence :snt1  ( t / think-01 :ARG0  ( i / i ) :ARG1  ( m2  / make-02 :ARG0  ( f / food :ARG1-of  ( e / eat-01 :ARG0 i ) ) :ARG1  ( s / sick-01 :ARG1 i ) ) ) :snt2  ( f2  / feel-01 :ARG0 i :ARG1  ( g / good-02 :degree  ( s2  / so ) ) ) )"
"cc930f7aa8","neutral","2","( a / anticipate-01 :ARG0  ( i / i ) :ARG1  ( p / product :name  ( n / name :op1 ""twitpics"" ) ) :manner  ( e / eager-01 ) )"
"9c202174a3","positive","1","( m / multi-sentence :snt1  ( t / task-01 :ARG1-of  ( c / complete-01 :time  ( t2  / today ) ) :quant  ( l / lot ) ) :snt2  ( a / and :op1  ( w / welcome-01  takePhotoButton  ( m2  / member :ARG1-of  ( n / new-01 ) ) :ARG2  ( s / site :name  ( n2  / name :op1 ""Canadamigos"" :op2 ""Social"" :op3 ""Networking"" ) ) ) :op2  ( c2  / coffee ) :ord  ( o / ordinal-entity :value 1 ) ) )"
"b9a1df7a8a","negative","3","( c / contrast-01 :ARG1  ( w / want-01 :ARG0  ( h / he ) :ARG1  ( s / stay-01 :ARG1 h :location  ( b / bed ) :time  ( d / day :mod  ( a / all ) ) ) :mod  ( j / just ) ) :ARG2  ( o / obligate-01 :ARG1 h :ARG2  ( g / go-01 :ARG1 h :ARG4  ( w2  / work-01 :ARG0 h ) :ARG1-of  ( i / instead-of-91 :ARG2 s ) ) ) :mod  ( s2  / sucks ) )"
"7b3132d3cc","positive","1","( a / and :op1  ( c / chill-01 ) :op2  ( t / try-01 :ARG1  ( f / figure-out-05 :ARG1  ( t2  / thing :mod  ( t3  / this ) ) ) ) :op3  ( g / get-01 :ARG1  ( d / drunk ) ) )"
"5f80970983","neutral","2","( m / multi-sentence :snt1  ( d / doctor :mod  ( y / yay ) ) :snt2  ( a / and :op1  ( i / interview-01 :ARG1  ( t / they ) :time  ( n / now ) ) :op2  ( g / go-01 :ARG4  ( d2  / doctor )  واپسی ) ) :snt3  ( t2  / test-01 :ARG1  ( b / blood ) ) )"
"f008d91039","positive","1","( m / multi-sentence :snt1  ( f / film-01 :location  ( c / carnival ) :purpose  ( v / video :mod  ( m2  / music ) :poss  ( i / i ) ) ) :snt2  ( r / remind-01 :ARG0  ( i2  / it ) :ARG1  ( e / event :name  ( n / name :op1 ""Cherry"" :op2 ""Festival"" ) :ARG1-of  ( g / go-02 :ARG0 i :location  ( h / home :mod  ( b / back ) ) :time  ( u / use-02 ) ) ) :ARG2 i ) :snt3  ( m3  / memory :mod  ( a / ah :mode ""expressive"" ) ) )"
"c223721eed","negative","3","( m / multi-sentence :snt1  ( s / sick-02 :ARG1  ( i / i ) ) :snt2  ( f / feel-01 :ARG0 i :ARG1  ( g / good-02 :polarity - ) ) )"
"7f8a3308f8","positive","1","( m / multi-sentence :snt1  ( b / be-located-at-91 :ARG1  ( p / person :name  ( n / name :op1 ""Propellerheads"" ) ) :ARG2  ( h / harddrive :poss  ( i / i ) ) :ARG1-of  ( l / long-03 ) ) :snt2  ( a / and :op1  ( g / get-back汩 :ARG1  ( r / record-01 :ARG1  ( m2  / music ) :poss i ) :mod  ( j / just ) ) :op2  ( f / feel-01 :ARG0 i :ARG1  ( n2  / nostalgia ) ) :time  ( w / weekend :mod  ( t / this ) ) ) )"
"3f7adda0a4","positive","1","( m / multi-sentence :snt1  ( d / day :mod  ( s / sunny ) :ARG1-of  ( g / glorious-01 ) :location  ( c / city :name  ( n / name :op1 ""London"" ) ) ) :snt2  ( b / be-located-at-91 :ARG1  ( i / i ) :ARG2  ( s2  / school :mod  ( d2  / drama ) ) :ARG1-of  ( c2  / cause-01 :ARG0  ( f / fight-01 :ARG0 i :ARG1  ( p / person :ARG0-of  ( h / have-03 :ARG1  ( s3  / sword ) ) ) :ARG1-of  ( c3  / contrast-01 :ARG2  ( p2  / protect-01 :ARG0 i :ARG1  ( f2  / face :poss i :ARG1-of  ( s4  / structure-01 :ARG1-of  ( r / romantic-02 ) ) ) ) ) ) ) ) )"
"6c60cf0bb2","negative","3","( m / multi-sentence :snt1  ( f / feel-01 :ARG0  ( i / i ) :ARG1  ( s / sorry-01 :ARG1 i :ARG2  ( s2  / she ) :degree  ( s3  / so ) ) ) :snt2  ( h / hope-01 :ARG0 i :ARG1  ( c / cry-01 :polarity - :ARG0 s2  ลำ  ( t / time :ord  ( o / ordinal-entity :value 2 ) ) ) ) )"
"f77651be05","negative","3","( m / multi-sentence :snt1  ( w / wish-01 :ARG1  ( s / stop-01 :ARG1  ( m2  / migraine :mod  ( s2  / severe ) ) ) ) :snt2  ( w2  / work-01 :ARG1  ( t / thing :ARG1-of  ( p / prescribe-01 :ARG0  ( d / doctor ) ) ) :polarity - ) )"
"aff740a028","positive","1","( m / multi-sentence :snt1  ( e / equal-01 :ARG1  ( a / and :op1  ( d /  दिनांक RANGER ""09/09"" ) :op2  ( m2  / moon :mod  ( f / full ) ) :op3  ( a2  / and :op1  ( p / person :ARG0-of  ( h / have-rel-role-91 :ARG1  ( i / i ) :ARG2  ( f2  / friend ) ) ) :op2  ( p2  / person :ARG0-of  ( h2  / have-rel-role-91 :ARG1 i :ARG2  ( f3  / family ) ) ) :mod  ( l / lovely ) ) ) :ARG2  ( c / come-01 :ARG1  ( w / wish-01 :ARG0 i ) :ARG1-of  ( t / true-01 ) ) ) :snt2  ( a3  / add-01 :ARG1  ( h3  / have-degree-91 :ARG1  ( m3  / movie :name  ( n / name :op1 ""gray"" :op2 ""matters"" ) ) :ARG2  ( c2  / cute-01 :ARG1 m3  ) :ARG3  ( m4  / most )"
"c3f1116734","negative","3","( s / say-01 :ARG0  ( p / person :name  ( n / name :op1 ""Kelly"" :op2 ""Clarkson"" ) ) :ARG1  ( s2  / suck-02 :ARG1  ( l / life :poss  ( i / i ) ) :condition  ( y / you :polarity - ) ) )"
"4b57011c85","neutral","2","( r / revise-01 :purpose  ( e / exam ) )"
"cb4266c560","positive","1","( m / multi-sentence :snt1  ( r / recommend-01 :ARG1  ( h / host-01 :ARG0  ( y / you ) :ARG1  ( e / event :name  ( n / name :op1 ""logies"" ) :mod  ( n2  / next ) ) ) ) :snt2  ( l / laugh-01 :ARG0  ( i / i ) :ARG1  ( b / bit :poss y ) :mod  ( o / only ) :ARG1-of  ( r2  / real-04 ) ) )"
"dcb3bb2912","neutral","2","( m / multi-sentence :snt1  ( s / say-01 :ARG0  ( i / i ) :ARG1  ( h / hi ) :ARG2  ( p / person :name  ( n / name :op1 ""Jordan"" ) ) ) :snt2  ( s2  / say-01 :ARG0 i :ARG2  ( y / you :mod  ( a / all ) ) ) :snt3  ( a2  / and :op1  ( k / know-01 :ARG0 i :ARG1  ( b / busy-01 :ARG1 y ) ) :op2  ( k2  / know-01 :ARG0 i :ARG1  ( t / tire-01 :ARG1 y :mod  ( p2  / probable ) ) ) ) :snt4  ( c / contrast-01 :ARG1  ( r / reschedule-01 :mode imperative :polite + :ARG0 y :ARG1  ( p3  / person :name  ( n2  / name :op1 ""NC"" ) ) ) :ARG2  ( l / leave-out-06 :mode imperative :polarity - :ARG0 y :ARG1  ( w / we ) ) ) )"
"f61b40624e","positive","1","( f / feel-01 :ARG0  ( i / i ) :ARG1  ( j / joy ) :ARG1-of  ( r / resemble-01 :ARG2  ( p / person :name  ( n / name :op1 ""red"" :op2 ""lea"" ) ) ) :time  ( n2  / now ) )"
"b6d2229b03","neutral","2","( c / contrast-01 :ARG1  ( l / love-01 :ARG0  ( i / i ) :ARG1  ( t / trek-01 ) ) :ARG2  ( t2  / think-01 :ARG0 i :ARG1  ( h / have-degree-91 :ARG1 t :ARG2  ( l2  / long-03 :ARG1 t ) :ARG3  ( t3  / too ) ) ) )"
"299fda8c5b","neutral","2","( h / hey )"
"fbea09d42d","negative","3","( t / think-01 :ARG0  ( i / i ) :ARG1  ( i2  / idea :ARG1-of  ( h / have-03 :ARG0 i ) :domain  ( r / revise-01 :ARG0 i :location  ( g / garden ) :ARG1-of  ( c / cause-01 :ARG0  ( s / sunscreen :ARG1-of  ( h2  / have-03 :polarity - :ARG0 i ) ) ) :time  ( t2  / today :mod  ( t3  / this ) ) ) :ARG1-of  ( h3  / have-degree-91 :ARG2  ( g2  / good-02 :ARG1 i2  ) :ARG3  ( m / most ) ) ) :mod  ( o / ouch :mode ""expressive"" ) )"
"1b62e0c672","negative","3","( m / multi-sentence :snt1  ( m2  / miserable :domain  ( i / i ) ) :snt2  ( f / feel-01 :ARG0 i :ARG1  ( c / cry-01 :ARG0 i ) ) :snt3  ( s / suck-01 ) )"
"2452a0aa6a","positive","1","( m / multi-sentence :snt1  ( k / know-01 :ARG0  ( i / i ) :ARG1  ( d / delicious :domain  ( t / they ) ) ) :snt2  ( c / contrast-01 :ARG1  ( l / love-01 :ARG0  ( i2  / i ) :ARG1  ( c2  / country :name  ( n / name :op1 ""germany"" ) ) ) :ARG2  ( l2  / love-01 :ARG0 i2  :ARG1  ( c3  / country :name  ( n2  / name :op1 ""holland"" ) ) :mod  ( t2  / too ) ) ) :snt3  ( s / shop-01 :ARG0  ( w / we ) :location  ( t3  / there ) :time  ( w2  / weekend ) :mod  ( l3  / laugh-01 :ARG0 i2  ) ) )"
"8a821c6d63","positive","1","( m / multi-sentence :snt1  ( t / true-01 :degree  ( v / very ) ) :snt2  ( p / possible-01 :ARG1  ( y / year :mod  ( n / next ) ) ) :snt3  ( a / and :op1  ( l / love-01 :ARG0  ( i / i ) :ARG1  ( s / siggy :mod  ( t2  / that ) ) ) :op2  ( r / remember-01 :ARG0 i :ARG1  ( t3  / thing :ARG2-of  ( p2  / password-01 :ARG1  ( t4  / thing :ARG1-of  ( m2  / mod-01 ) ) ) ) :polarity - ) ) :discourse-marker ""LOL"" )"
"0f93ebfb23","neutral","2","( m / multi-sentence :snt1  ( l / laugh-01 :ARG0  ( i / i ) :mod  ( l2  / loud ) ) :snt2  ( w / watch-01 :mode imperative :ARG0  ( y / you ) :ARG1  ( i2  / it ) :mod  ( a / again ) ) :snt3  ( h / hehe ) )"
"dd655c5aee","positive","1","( m / multi-sentence :snt1  ( h / hope-01 :ARG1  ( d / do-02 :ARG0  ( y / you ) :ARG1-of  ( g / great-01 ) ) ) :snt2  ( s / spend-01 :ARG0 y :ARG1  ( t / time :ARG1-of  ( h2  / have-quant-91 :ARG2  ( l / lot ) :ARG3  ( e / enough ) ) ) :ARG2  ( s2  / study-01 :ARG0 y ) :mod  ( c / certain ) ) )"
"e94ceb6edd","neutral","2","( d / download-01 :ARG1  ( p / product :name  ( n / name :op1 ""iphone"" :op2 ""3.0"" :op3 ""sdk"" ) ) :discourse-marker ""btw"" )"
